ER30001,ER30002,ER31996,ER31997,ER33401,ER33402,ER33403,Q1A33,Q1E12A,Q1F12A,Q1G11C,Q1K3A,Q1K3B,Q1K7,Q1K8,Q1K9,Q1K10,Q2A51,ER33601,ER33602,ER33603,Q21A19,Q21A20_2,Q21A23,Q21A24_2,Q21B11A1,Q21B12A1,Q21C7A_1,Q21C7A_2,Q21C7A_3,Q21C7A_4,Q21C7B_1,Q21C7B_2,Q21C7B_3,Q21C7B_4,Q21C10H,Q21C15A,Q21C15B,Q21C21A,Q21C21B,Q21C22H,Q21C27A,Q21C27B,Q21C28H,Q21C33A,Q21C33B,Q21C39A,Q21C39B,Q21G5D,Q21G10C,Q21G21A1,Q21G21A2,Q21H5C,Q21H8B,Q21H22B,Q21H22C,Q21H23A1,Q21H23B1,Q21H23C1,Q21H23D1,Q21H23E1,Q21H23F1,Q21H23G1,Q21H23H1,Q21H24J,Q21H24O,Q21H25J,Q21H25O,Q23L2,Q23L2A,Q23L4A5,ER33901,ER33902,ER33903,Q31B11A1,Q31B11A2,Q31B12A1,Q31B12A2,Q31C15A,Q31C15B,Q31C21A,Q31C21B,Q31C27A,Q31C27B,Q31C33A,Q31C33B,Q31C39A,Q31C39B,Q31H5C,Q31H8B,Q31H22B,Q31H22C,Q31H23A1,Q31H23B1,Q31H23C1,Q31H23D1,Q31H23E1,Q31H23F1,Q31H23G1,Q32JA34,Q33L2,Q33L2A,Q33L3F,Q33L3G,Q33L3H
344,179,20,1,2317,1,10,,,,,,,,,,,,4019,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,184,20,1,2317,2,20,,,,,,,,,,,,4019,71,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,185,20,1,2317,3,33,,,,,,,,,,,,4019,72,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,186,20,1,2317,4,30,0,0,0,0,3,3,0,0,0,0,0,4019,2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,187,20,1,2636,0,0,,,,,,,,,,,,7113,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5564,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,3,3,2,2084,2,20,,,,,,,,,,,,277,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3023,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,30,3,2,2084,3,30,10,0,0,0,3,3,0,0,0,0,2800,277,3,30,300,0,500,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,500,500,600,400,0,0,0,750,0,0,0,0,0,0,0,3023,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1000,50,200,0,0,0,0,0,0,99999,99999,99999
350,31,3,2,2084,4,30,40,0,0,0,3,3,0,0,0,0,2800,277,4,30,300,0,500,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,500,500,600,400,0,0,0,750,0,0,0,0,,,,3023,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1000,40,200,0,0,0,1000,0,0,99999,99999,99999
350,170,3,2,2084,1,10,,,,,,,,,,,,277,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3023,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,3,3,2,2315,2,20,,,,,,,,,,,,717,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5020,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,5,3,2,2632,1,10,,,,,,,,,,,,6604,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8262,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,6,3,2,2631,2,22,,,,,,,,,,,,772,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2807,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,30,3,2,2315,5,30,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,31,3,2,2315,3,30,,,,,,,,,,,,717,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4230,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,33,3,2,2631,5,30,,,,,,,,,,,,772,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2807,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,36,3,2,2631,3,30,,,,,,,,,,,,772,2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2807,2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,37,3,2,2631,4,30,75,0,0,0,3,1,5,5,5,5,33.28,772,3,30,0,0,11,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,40,1,500,500,50,500,600,0,0,500,5,5,0,0,0,0,50,4307,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,38,3,2,2315,4,30,200,0,0,0,2,2,5,5,5,5,2400,717,4,30,100,0,100,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,660,50,50,200,0,0,0,99998,0,0,0,0,,,,2706,3,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,39,3,2,2632,3,30,500,0,0,0,3,3,0,0,0,0,500,6604,3,30,600,0,150,0,0,0,13,0,0,0,2,0,0,0,5,0,0,0,0,5,0,0,5,300,8,0,0,0,0,0,0,0,0,0,0,200,0,125,500,0,0,0,1200,0,0,0,0,,,,4158,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,100,650,0,0,0,0,,,,,
351,170,3,2,2315,1,10,,,,,,,,,,,,717,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5020,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,172,3,2,2631,1,10,,,,,,,,,,,,502,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,173,3,2,2632,2,20,,,,,,,,,,,,6604,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4158,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,3,6,2,3942,1,10,,,,,,,,,,,,4203,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3732,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,31,6,2,3942,3,30,200,0,0,0,3,3,0,0,0,0,2000,4203,3,30,300,400,120,0,0,0,30,0,60,0,3,0,3,0,5,60,3,0,0,5,0,0,5,120,3,0,0,3765,50,5,1,0,0,0,0,2000,1000,60,700,0,0,0,1000,5,5,0,0,0,0,0,1585,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,1500,800,56,250,0,0,0,1000,20,2,6,5,12
354,171,6,2,3942,2,22,,,,,,,,,,,,4203,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1585,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,3,6,2,4783,2,22,,,,,,,,,,,,4214,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1221,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,4,6,2,2885,1,10,,,,,,,,,,,,1002,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2061,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,30,6,2,4783,3,35,,,,,,,,,,,,5835,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6787,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,31,6,2,4783,4,35,0,0,10,0,3,3,0,0,0,0,,4214,3,33,100,0,50,200,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,600,500,150,300,990,0,1000,1500,0,5,0,0,0,0,0,1904,2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,32,6,2,2885,3,30,30,4.5,0,0,3,3,0,0,0,0,99999,1002,3,30,0,0,120,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,50,15,1,200,500,50,250,0,0,0,2400,0,0,0,0,15,1,0,2061,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,33,6,2,2885,4,30,10,4.5,0,0,3,3,0,0,0,0,99999,1002,4,30,0,0,70,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,20,15,1,250,500,50,200,0,0,0,2400,0,0,0,0,15,1,0,2061,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,400,600,60,200,500,0,400,250,30,1,10,20,10
355,171,6,2,2885,2,20,,,,,,,,,,,,1002,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2061,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,174,6,2,4783,1,10,,,,,,,,,,,,4214,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1221,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,3,2,1,3773,2,20,,,,,,,,,,,,4924,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,30,2,1,4709,1,10,,,,,,,,,,,,7324,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6950,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,31,2,1,3773,3,30,60,0,0,0,3,3,0,0,0,0,3500,4924,3,30,0,0,150,0,0,0,75,0,0,0,3,0,0,0,5,40,3,0,0,5,0,0,5,60,3,0,0,0,20,0,0,0,0,0,0,300,150,30,400,0,0,0,500,0,0,0,0,0,0,0,485,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,500,500,50,1000,0,0,0,500,0,0,0,0,0
356,32,2,1,4709,4,30,400,0,0,0,3,3,0,0,0,0,,7324,4,30,1500,0,200,0,0,0,21,35,0,0,3,5,0,0,5,0,0,0,0,5,0,0,5,135,3,0,0,0,0,0,0,0,0,0,0,300,0,40,150,0,0,0,800,0,0,0,0,,,,6950,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,50,500,0,0,0,0,0,0,0,0,0
356,33,2,1,3773,0,0,,,,,,,,,,,,4924,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,34,2,1,4709,0,0,,,,,,,,,,,,7324,5,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6950,5,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,35,2,1,4709,0,0,,,,,,,,,,,,7324,6,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6950,6,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,36,2,1,4709,0,0,,,,,,,,,,,,7324,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6950,7,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,173,2,1,3773,1,10,,,,,,,,,,,,4924,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,177,2,1,4709,2,20,,,,,,,,,,,,7324,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6950,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,178,2,1,4709,3,30,,,,,,,,,,,,7324,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6950,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,4,31,2,3074,1,10,,,,,,,,,,,,1136,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4554,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,175,31,2,3074,2,20,,,,,,,,,,,,1136,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4554,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,176,31,2,3074,3,30,143,0,0,0,2,3,5,5,5,5,3452.2,1136,3,30,150,0,50,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,50,0,75,200,0,0,0,500,0,0,0,5,0,0,0,4554,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,3,8,2,5402,1,10,,,,,,,,,,,,4169,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2581,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,32,8,2,5402,3,30,220,0,0,0,3,3,0,0,0,0,1800,4169,3,30,50,0,15,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,100,0,0,1000,700,75,400,0,0,0,750,0,0,0,0,0,0,0,2581,3,30,0,0,0,0,0,0,0,0,0,0,200,6,0,0,0,15,0,0,600,0,10,200,0,0,0,500,0,0,0,0,0
368,170,8,2,5402,2,20,,,,,,,,,,,,4169,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2581,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,5,12,1,547,2,20,,,,,,,,,,,,680,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1096,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,30,12,1,547,3,30,50,0,0,0,3,3,0,0,0,0,400,680,3,30,0,0,100,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,24,2,24,2,0,720,2,1,0,0,0,0,1000,2000,50,1000,0,0,0,2000,0,0,0,0,0,0,0,1096,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,500,200,400,0,0,0,300,0,0,0,0,1
374,170,12,1,547,1,10,,,,,,,,,,,,680,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1096,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,3,12,1,3297,2,20,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,30,12,1,3297,3,30,15,0,0,0,3,3,0,0,0,0,1300,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,31,12,1,3297,4,30,45,0,0,0,3,3,0,0,0,0,1300,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,171,12,1,3297,1,10,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,4,12,1,3026,2,20,,,,,,,,,,,,1600,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6089,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,30,12,1,3026,3,30,400,0,0,0,3,3,0,0,0,0,,1600,3,30,0,0,300,0,0,0,10,180,250,0,1,5,5,0,5,0,0,0,0,5,0,0,5,250,6,0,0,0,0,0,0,0,0,0,0,400,800,25,400,0,0,0,3000,0,0,0,0,0,0,0,6089,3,30,0,0,0,0,0,0,0,0,0,0,160,3,0,0,0,0,20,4,50,1500,100,700,0,0,0,0,,,,,
377,31,12,1,3026,4,30,500,0,0,0,3,3,0,0,0,0,,1600,4,30,0,0,300,0,0,0,9,0,0,0,1,0,0,0,5,0,0,0,0,5,0,0,5,400,6,0,0,0,0,0,0,0,0,0,0,300,1000,40,500,0,0,0,1500,0,0,0,0,,,,6089,4,30,0,0,0,0,0,0,0,0,0,0,180,3,0,0,0,0,20,4,50,1500,100,300,0,0,0,0,,,,,
377,170,12,1,3026,1,10,,,,,,,,,,,,1600,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6089,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,3,18,2,3357,2,20,,,,,,,,,,,,2554,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8331,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,5,18,2,5024,1,10,,,,,,,,,,,,6594,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,30,18,2,3357,3,30,,,,,,,,,,,,2554,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7059,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,31,18,2,3357,4,30,140,0,5,0,3,3,0,0,0,0,1800,2554,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,500,0,150,3000,2000,0,300,99998,0,0,0,0,20,1,20,8331,71,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,32,18,2,5024,3,30,300,0,0,0,3,3,0,0,0,0,,6594,3,30,1000,500,50,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1500,2000,200,1000,0,0,0,5000,0,0,0,5,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,172,18,2,3357,1,10,,,,,,,,,,,,2554,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8331,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,174,18,2,5024,2,22,,,,,,,,,,,,6594,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,4,29,2,1973,1,10,,,,,,,,,,,,6619,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8151,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,33,29,2,1973,3,30,250,0,0,0,3,3,0,0,0,0,,6619,3,30,40,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,10,1,500,0,25,600,0,0,0,800,0,0,0,0,0,0,0,8151,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,600,0,0,500,600,0,0,800,,,,,
404,34,29,2,1973,4,30,,,,,,,,,,,,6619,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8151,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,35,29,2,1973,5,30,500,0,0,0,3,3,0,0,0,0,,6619,5,30,150,0,350,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,10,1,0,0,0,0,500,0,35,500,0,0,0,800,0,0,0,0,,,,8151,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,600,0,0,700,0,0,0,0,,,,,
404,174,29,2,1973,2,20,,,,,,,,,,,,6619,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8151,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,175,29,2,1973,0,0,,,,,,,,,,,,6619,6,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,3,29,1,2263,1,10,,,,,,,,,,,,6888,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,30,29,1,1216,2,20,,,,,,,,,,,,6486,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4961,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,33,29,1,1216,3,30,0,0,0,0,3,3,0,0,0,0,,6486,3,30,0,0,35,0,0,0,85,325,0,0,3,5,0,0,5,0,0,0,0,5,0,0,5,30,2,0,0,0,0,0,0,0,0,0,0,500,300,25,300,0,0,0,600,0,0,0,0,,,,4961,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
409,34,29,1,1216,0,0,,,,,,,,,,,,6486,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4961,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,39,29,1,1216,0,0,,,,,,,,,,,,6486,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4961,5,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,174,29,1,2263,2,20,,,,,,,,,,,,6888,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,175,29,1,2263,3,30,,,,,,,,,,,,7365,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1733,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,176,29,1,2263,4,30,,,,,,,,,,,,7284,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,177,29,1,2263,5,30,50,0,0,140,3,3,0,0,0,0,,6888,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,178,29,1,1216,1,10,,,,,,,,,,,,6486,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4961,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,3,6,1,5777,1,10,,,,,,,,,,,,370,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,5,6,1,2771,2,20,,,,,,,,,,,,1907,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3007,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,31,6,1,5777,2,30,,,,,,,,,,,,512,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,33,6,1,5777,3,30,,,,,,,,,,,,370,2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446,51,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,35,6,1,5777,4,30,,,,,,,,,,,,370,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2519,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,36,6,1,2771,3,30,,,,,,,,,,,,1907,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4683,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,38,6,1,2771,4,30,40,0,3.75,0,3,3,0,0,0,0,2800,1907,4,30,30,0,150,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,75,0,0,200,400,50,600,800,0,0,1800,0,0,0,0,0,0,0,3007,51,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,39,6,1,5777,5,30,10,0,0,0,3,3,0,0,0,0,972,370,4,30,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,350,250,30,50,400,0,100,0,0,5,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,172,6,1,2771,1,10,,,,,,,,,,,,1907,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3007,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,4,27,2,399,1,10,,,,,,,,,,,,1661,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7762,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
