ER10002,ER10039,ER10040,ER10041,ER10042,ER10043,ER10044,ER10045,ER10046,ER10047,ER10048,ER10049,ER10050,ER10051,ER10052,ER10053,ER10054,ER10055,ER10056,ER10057,ER10058,ER10060,ER21002,ER21048,ER21049,ER21050,ER21051,ER21052,ER21053,ER21054,ER21055,ER21056,ER21057,ER21058,ER21059,ER21060,ER21061,ER21062,ER21063,ER21064,ER21065,ER21066,ER21067,ER21068,ER21069,ER21070,ER21072,ER22621,S606,S620,ER36002,ER36039,ER36040,ER36041,ER36042,ER36043,ER36044,ER36045,ER36046,ER36047,ER36048,ER36049,ER36050,ER36051,ER36052,ER36053,ER36054,ER36055,ER36056,ER36057,ER36058,ER36059,ER36060,ER36061,ER36062,ER36063,ER36065,ER37620,S806,S820
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772,1,1,1,250000,0,2244,0,6,250,1,2006,29,1,3,0,55000,0,511,0,8,750,2,2006,24,1,0,1,1,35000
4037,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3427,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,220000,1679,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,280000
982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,5,0,0
4135,1,1,4,2,0,86000,14000,1177,331,6,7,0,0,1993,1995,12,3,1,0,5,0,7361,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,180000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1345,1,1,0,1,0,61200,0,734,0,8,0,750,0,1988,0,21,0,5,0,1,0,3220,1,1,1,50000,0,550,0,98,0,1988,12,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,40000,4854,1,1,1,39000,0,550,0,6,250,2,1988,11,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,156000
,,,,,,,,,,,,,,,,,,,,,,4542,1,1,1,120000,0,800,0,4,600,2003,30,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,15000,6150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1,1,0
4205,1,1,0,2,0,50000,0,600,0,75,0,0,0,1996,0,9,0,5,0,5,0,4210,1,1,2,88000,0,650,0,7,750,2000,27,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,152000,1851,1,1,2,150000,0,1100,0,7,500,1,2000,24,5,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,250000
625,1,1,0,1,0,182500,0,1580,0,7,0,0,0,1995,0,28,0,5,0,1,0,1701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150,1,1,0,3296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250,1,1,0
4441,1,1,0,1,0,82000,0,700,0,75,0,0,0,1996,0,30,0,5,0,1,0,6235,1,1,1,64000,0,400,0,4,250,2003,30,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,14000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2984,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,160000,4227,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,500000
4723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,2373,1,1,2,160000,0,1150,0,6,375,2002,30,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,60000,7818,1,1,2,149000,0,1114,0,5,250,1,2005,27,1,3,0,40000,0,500,0,8,0,2,2005,30,1,0,1,1,61000
,,,,,,,,,,,,,,,,,,,,,,3336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,1,1,0,4389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,1,1,0
3306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,2816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99998,5,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,5,0,0
4644,1,1,0,2,0,100000,0,852,0,6,0,875,0,1995,0,28,0,5,0,1,0,6445,1,1,2,155000,0,1100,0,5,125,2003,29,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,95000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2621,1,1,0,1,0,163000,0,1277,0,7,0,125,0,1994,0,21,0,5,0,1,0,3628,1,1,1,138000,0,1168,0,7,125,1994,18,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,137000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4174,1,1,2,9999998,0,1350,0,6,250,1,2003,6,5,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,280385
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3754,1,1,1,114000,0,895,0,6,250,1,2003,26,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,21000
2622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5995,1,1,1,103395,0,808,0,7,0,2002,29,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-395,5754,1,1,2,124732,0,904,0,6,250,1,2006,29,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,95268
4320,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1089,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,149000,4565,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,200000
1914,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3092,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,300000,4456,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,500000
2772,1,1,0,2,0,15000,0,400,0,7,0,500,0,1993,0,4,0,5,0,5,0,3017,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,130000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3108,1,1,0,1,0,99023,0,1028,0,8,0,250,0,1996,0,29,0,5,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,4345,1,1,2,322700,0,1826,0,5,500,2003,30,1,3,0,30000,0,246,0,5,500,2003,15,5,0,5,0,147300,4012,1,1,2,308000,0,1987,0,5,500,1,2003,22,5,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,542000
,,,,,,,,,,,,,,,,,,,,,,6662,1,1,2,123000,0,878,0,6,0,2003,30,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,7000,4398,1,1,2,130000,0,1630,0,6,250,1,2006,30,5,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,163000
,,,,,,,,,,,,,,,,,,,,,,6633,1,1,1,131344,0,1237,0,5,750,2002,14,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,37556,4275,1,1,1,103300,0,1265,0,5,375,1,2003,10,5,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,146700
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4048,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,200000
3640,1,1,0,2,0,100000,0,960,0,8,0,250,0,1985,0,18,0,5,0,5,0,2945,1,1,2,70000,0,1212,0,5,0,1985,7,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,480000,2975,1,1,2,150000,0,1400,0,5,625,1,2004,13,5,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,450000
304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,2084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,1,1,0,4603,1,1,1,250000,0,1635,0,5,875,1,2003,26,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,160000
3058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,6831,1,1,2,93000,0,850,0,6,375,2001,18,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,122000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760,7715,1,1,1,298000,0,1995,0,5,250,2000,27,1,5,0,20000,0,200,0,5,125,2003,29,1,0,5,0,132000,6921,1,1,1,520000,0,3500,0,6,250,1,2006,29,5,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,230000
2643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6036,1,1,1,237000,0,1900,0,5,250,1,2003,27,1,3,0,22000,0,270,0,5,375,1,2005,98,1,0,1,1,241000
624,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1275,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,7138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,1,1,0,1,0,10000,0,600,0,98,0,0,0,1990,0,4,0,5,0,5,0,6614,1,1,1,60000,0,658,0,7,250,1998,25,5,0,0,0,0,0,0,0,0,0,0,5,0,1,1,100000,4553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,5,0,0
1138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,7529,1,1,2,159000,0,1390,0,9,0,2001,17,5,0,0,0,0,0,0,0,0,0,0,5,0,1,1,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,5291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,1,1,0,2415,1,1,1,9999998,0,2000,0,6,500,1,2006,29,5,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,84801
3856,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,4131,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,150000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,1,1,0,1,0,160000,0,1700,0,6,0,0,0,1995,0,14,0,5,0,1,0,2429,1,1,2,160000,0,1700,0,5,625,2003,8,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,70000,1639,1,1,2,17000,0,1747,0,6,0,1,1999,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,413000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,1,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,5,0,0
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,1943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,1,1,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,1,1,0
4632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,5,0,0,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1,1,0
1316,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140,1,1,1,2,1,105000,40000,978,636,7,9,0,0,1996,1997,29,10,1,0,1,0,3429,1,1,2,181000,0,1260,0,5,750,2002,30,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,109000,1443,1,1,2,171000,0,1360,0,5,625,1,2004,27,1,3,0,41000,0,416,0,6,500,1,2005,27,1,0,1,1,188000
5803,1,1,0,2,0,80000,0,536,0,8,0,0,0,1995,0,17,0,5,0,5,0,6848,1,1,2,79000,0,465,0,5,0,2002,15,5,0,0,0,0,0,0,0,0,0,0,5,0,1,1,131000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,2252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,5,0,0,1717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,1,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3744,1,1,1,9999998,0,900,0,98,0,1,2005,28,1,3,0,40000,0,330,0,98,0,1,2005,28,1,0,1,1,88000
5396,1,1,1,1,1,25000,20000,548,439,9,11,0,0,1976,1987,10,10,1,0,1,0,2149,1,1,2,150000,0,1200,0,7,500,2002,29,5,0,0,0,0,0,0,0,0,0,0,5,0,1,1,75000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4295,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1498,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,150000,2683,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,190000
2971,1,1,0,1,0,14000,0,400,0,8,0,0,0,1974,0,7,0,5,0,1,0,2065,1,1,1,125000,0,800,0,6,250,2001,28,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,111000,2889,1,1,1,90000,0,980,0,6,0,1,2001,25,5,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,150000
4516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,2510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,1,1,0,4167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705,5,0,0
,,,,,,,,,,,,,,,,,,,,,,1631,1,1,2,100000,0,920,0,6,670,2001,7,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,40000,2202,1,1,1,360000,0,2600,0,6,250,1,2006,29,1,1,2,33500,0,271,0,8,875,1,2007,30,1,0,1,1,156500
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6711,1,1,1,220000,0,1634,0,6,500,1,2006,29,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,20000
2379,1,1,0,1,0,13000,0,183,0,8,0,0,0,1975,0,8,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2790,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,250000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2461,1,1,2,160000,0,758,0,5,250,2,2001,9,5,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,65000
,,,,,,,,,,,,,,,,,,,,,,5223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725,1,1,0,6442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,1,1,0
,,,,,,,,,,,,,,,,,,,,,,1518,1,1,2,130000,0,1100,0,6,250,2002,28,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,60000,2476,1,1,1,230000,0,1600,0,6,0,1,2006,30,5,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,20000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4082,1,1,2,208000,0,2000,0,5,625,1,2004,17,5,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,142000
4485,1,1,3,2,0,48000,13500,562,300,9,10,0,0,1990,1992,9,9,1,0,5,0,833,1,1,2,25000,0,562,0,7,700,1998,7,5,0,0,0,0,0,0,0,0,0,0,5,0,1,1,200000,879,1,1,1,60000,0,600,0,98,0,1,1999,10,5,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,160000
6193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,1115,1,1,2,85000,0,937,0,6,375,2001,13,1,3,0,42000,0,180,0,5,250,2002,20,1,0,1,1,63000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,1989,1,1,2,92000,0,735,0,6,250,2002,29,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,68000,2863,1,1,1,160000,0,1200,0,5,750,1,2005,27,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,130000
1039,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2960,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,175000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2975,1,1,0,2,0,58000,0,900,0,7,0,625,0,1994,0,12,0,5,0,1,0,4315,1,1,2,76000,0,826,0,5,250,2003,15,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,54000,5017,1,1,2,50000,0,1100,0,5,250,1,2004,8,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,150000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,1,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,5,0,0
1038,1,1,0,2,0,85000,0,550,0,6,0,500,0,1993,0,25,0,5,0,5,0,3424,1,1,2,100000,0,725,0,6,400,2002,29,5,0,0,0,0,0,0,0,0,0,0,5,0,1,1,75000,1514,1,1,2,150000,0,850,0,6,125,1,2005,25,5,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,100000
4026,1,1,0,2,0,70000,0,630,0,7,0,500,0,1995,0,27,0,5,0,5,0,6862,1,1,1,40000,0,500,0,7,250,1998,10,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,60000,360,1,1,1,50000,0,487,0,5,0,1,2005,13,5,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,175000
4108,1,1,0,2,0,38000,0,560,0,8,0,250,0,1992,0,12,0,5,0,5,0,3154,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,150000,3531,1,4,0,82000,0,551,0,98,0,1,2006,98,5,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,78000
2931,1,1,0,2,0,91000,0,1000,0,7,0,500,0,1996,0,15,0,5,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3415,1,1,2,52000,0,641,0,7,500,1,1994,20,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,123000
1525,1,1,0,1,0,205000,0,1900,0,7,0,500,0,1992,0,1,0,5,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6683,1,1,1,168500,0,1400,0,6,750,1,2007,30,5,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,16500
2270,1,1,0,1,0,25000,0,319,0,9,0,0,0,1978,0,6,0,5,0,5,0,2607,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,350000,340,1,1,1,100000,0,1100,0,5,125,1,2003,17,5,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,400000
83,1,1,0,1,0,126000,0,1318,0,7,0,750,0,1996,0,29,0,5,0,1,0,2782,1,1,1,196000,0,2240,0,8,0,2000,27,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,29000,3731,1,1,2,335000,0,2000,0,5,875,1,2005,28,1,1,2,105000,0,1017,0,9,625,1,2005,28,1,0,1,1,0
2049,1,1,0,1,0,266000,0,2500,0,7,0,250,0,1996,0,29,0,5,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,4519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,5,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,1,1,0
5652,1,1,0,1,0,95000,0,808,0,8,0,0,0,1995,0,28,0,5,0,1,0,6335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
694,1,1,0,1,0,23000,0,292,0,18,0,0,0,1996,0,30,0,5,0,1,0,4625,1,1,1,60300,0,586,0,7,0,2003,15,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,6700,3817,1,1,2,76000,0,586,0,8,0,1,2005,29,5,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,4000
692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515,1,1,3,1,0,86000,14000,857,292,9,10,0,250,1992,1995,25,5,1,0,1,0,2763,1,1,2,84000,0,1099,0,6,980,1999,11,1,3,0,18000,0,535,0,7,500,1998,2,1,0,1,1,98000,920,1,1,1,192000,0,1486,0,5,750,1,2004,27,1,3,0,42000,0,1063,0,6,980,2,2004,7,1,0,1,1,161000
3262,1,1,0,1,0,113000,0,960,0,7,0,375,0,1995,0,28,0,5,0,1,0,5867,1,1,1,183000,0,1284,0,6,625,2002,29,1,3,0,28000,0,263,0,8,0,2002,7,1,0,1,1,24000,2970,1,1,2,177000,0,1310,0,5,250,1,2003,25,1,1,1,14000,0,264,0,8,0,1,2003,5,1,0,1,1,139000
69,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,5,0,0
72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
74,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,1,1,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,5,0,0
1201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,4928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,1,1,0,1072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,1,1,0
1199,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,40000,5108,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,40000
73,1,1,3,2,0,50000,16000,520,200,7,8,250,250,1993,1995,15,3,1,0,1,0,649,1,1,2,50000,0,756,0,6,500,1998,10,1,3,0,30000,0,350,0,5,0,2003,5,1,0,5,0,95000,306,1,1,2,42000,0,790,0,6,500,1,1988,6,1,3,0,28000,0,350,0,6,875,1,2001,6,5,0,5,0,130000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,1,1,0
6217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,1,1,0,1132,1,1,1,82000,0,650,0,6,0,1,2004,26,1,1,1,20000,0,350,0,12,0,2,2006,9,1,0,5,0,-2000
